reg_ts;uid
1600515941;1103028
1600515994;1103029
1600516047;1103030
1600516100;1103031
1600516153;1103032
1600516206;1103033
1600516259;1103034
1600516312;1103035
1600516364;1103038
1600516417;1103039
1600516470;1103040
1600516523;1103041
1600516576;1103042
1600516629;1103044
1600516682;1103045
1600516735;1103046
1600516788;1103047
1600516841;1103048
1600516893;1103049
1600516946;1103050
1600516999;1103051
1600517052;1103052
1600517105;1103053
1600517158;1103054
1600517211;1103055
1600517264;1103056
1600517317;1103057
1600517370;1103058
1600517423;1103059
1600517475;1103060
1600517528;1103061
1600517581;1103062
1600517634;1103064
1600517687;1103065
1600517740;1103066
1600517793;1103067
1600517846;1103068
1600517899;1103069
1600517952;1103070
1600518004;1103071
1600518057;1103072
1600518110;1103075
1600518163;1103077
1600518216;1103078
1600518269;1103079
1600518322;1103080
1600518375;1103081
1600518428;1103082
1600518481;1103083
1600518533;1103084
1600518586;1103086
1600518639;1103087
1600518692;1103089
1600518745;1103090
1600518798;1103091
1600518851;1103092
1600518904;1103093
1600518957;1103094
1600519010;1103095
1600519062;1103097
1600519115;1103098
1600519168;1103099
1600519221;1103100
1600519274;1103101
1600519327;1103103
1600519380;1103104
1600519433;1103105
1600519486;1103106
1600519539;1103107
1600519591;1103108
1600519644;1103109
1600519697;1103110
1600519750;1103111
1600519803;1103112
1600519856;1103113
1600519909;1103114
1600519962;1103116
1600520015;1103117
1600520068;1103118
1600520120;1103119
1600520173;1103120
1600520226;1103121
1600520279;1103122
1600520332;1103123
1600520385;1103124
1600520438;1103125
1600520491;1103126
1600520544;1103127
1600520596;1103128
1600520649;1103130
1600520702;1103132
1600520755;1103133
1600520808;1103134
1600520861;1103136
1600520914;1103137
1600520967;1103138
1600521020;1103139
1600521073;1103140
1600521125;1103141
1600521178;1103142
1600521231;1103143
1600521284;1103144
1600521337;1103145
1600521390;1103146
1600521443;1103147
1600521496;1103148
1600521549;1103150
1600521602;1103151
1600521654;1103152
1600521707;1103153
1600521760;1103155
1600521813;1103156
1600521866;1103157
1600521919;1103159
1600521972;1103161
1600522025;1103162
1600522078;1103163
1600522131;1103164
1600522183;1103165
1600522236;1103166
1600522289;1103167
1600522342;1103168
1600522395;1103169
1600522448;1103171
1600522501;1103172
1600522554;1103174
1600522607;1103175
1600522659;1103176
1600522712;1103177
1600522765;1103178
1600522818;1103179
1600522871;1103180
1600522924;1103181
1600522977;1103183
1600523030;1103184
1600523083;1103185
1600523136;1103186
1600523188;1103187
1600523241;1103188
1600523294;1103189
1600523347;1103190
1600523400;1103191
1600523453;1103193
1600523506;1103194
1600523559;1103195
1600523612;1103196
1600523664;1103197
1600523717;1103198
1600523770;1103199
1600523823;1103200
1600523876;1103201
1600523929;1103202
1600523982;1103203
1600524035;1103204
1600524088;1103205
1600524141;1103206
1600524193;1103207
1600524246;1103208
1600524299;1103209
1600524352;1103210
1600524405;1103211
1600524458;1103212
1600524511;1103213
1600524564;1103214
1600524617;1103215
1600524669;1103216
1600524722;1103217
1600524775;1103219
1600524828;1103220
1600524881;1103222
1600524934;1103223
1600524987;1103224
1600525040;1103225
1600525093;1103226
1600525146;1103227
1600525198;1103228
1600525251;1103229
1600525304;1103230
1600525357;1103231
1600525410;1103232
1600525463;1103233
1600525516;1103234
1600525569;1103235
1600525622;1103236
1600525674;1103237
1600525727;1103238
1600525780;1103239
1600525833;1103240
1600525886;1103241
1600525939;1103242
1600525992;1103243
1600526045;1103244
1600526098;1103245
1600526150;1103246
1600526203;1103247
1600526256;1103248
1600526309;1103249
1600526362;1103250
1600526415;1103252
1600526468;1103253
1600526521;1103254
1600526574;1103255
1600526627;1103256
1600526679;1103257
1600526732;1103258
1600526785;1103259
1600526838;1103260
1600526891;1103262
1600526944;1103263
1600526997;1103264
1600527050;1103265
1600527103;1103266
1600527155;1103267
1600527208;1103269
1600527261;1103270
1600527314;1103271
1600527367;1103272
1600527420;1103273
1600527473;1103277
1600527526;1103278
1600527579;1103279
1600527631;1103280
1600527684;1103281
1600527737;1103282
1600527790;1103283
1600527843;1103284
1600527896;1103285
1600527949;1103286
1600528002;1103287
1600528055;1103288
1600528107;1103289
1600528160;1103290
1600528213;1103291
1600528266;1103292
1600528319;1103293
1600528372;1103294
1600528425;1103295
1600528478;1103296
1600528531;1103297
1600528583;1103298
1600528636;1103300
1600528689;1103301
1600528742;1103302
1600528795;1103303
1600528848;1103305
1600528901;1103306
1600528954;1103307
1600529007;1103308
1600529059;1103309
1600529112;1103311
1600529165;1103312
1600529218;1103313
1600529271;1103314
1600529324;1103315
1600529377;1103316
1600529430;1103317
1600529483;1103318
1600529535;1103319
1600529588;1103320
1600529641;1103321
1600529694;1103322
1600529747;1103323
1600529800;1103324
1600529853;1103325
1600529906;1103326
1600529959;1103328
1600530011;1103329
1600530064;1103330
1600530117;1103331
1600530170;1103332
1600530223;1103333
1600530276;1103334
1600530329;1103335
1600530382;1103337
1600530435;1103338
1600530487;1103339
1600530540;1103340
1600530593;1103341
1600530646;1103342
1600530699;1103343
1600530752;1103344
1600530805;1103345
1600530858;1103346
1600530911;1103347
1600530963;1103348
1600531016;1103349
1600531069;1103350
1600531122;1103351
1600531175;1103353
1600531228;1103354
1600531281;1103355
1600531334;1103356
1600531387;1103357
1600531439;1103359
1600531492;1103360
1600531545;1103361
1600531598;1103363
1600531651;1103364
1600531704;1103365
1600531757;1103366
1600531810;1103367
1600531863;1103368
1600531915;1103369
1600531968;1103370
1600532021;1103371
1600532074;1103372
1600532127;1103373
1600532180;1103374
1600532233;1103375
1600532286;1103376
1600532339;1103377
1600532391;1103378
1600532444;1103379
1600532497;1103380
1600532550;1103381
1600532603;1103382
1600532656;1103383
1600532709;1103384
1600532762;1103385
1600532815;1103386
1600532867;1103387
1600532920;1103388
1600532973;1103389
1600533026;1103390
1600533079;1103391
1600533132;1103392
1600533185;1103393
1600533238;1103394
1600533290;1103395
1600533343;1103396
1600533396;1103398
1600533449;1103399
1600533502;1103400
1600533555;1103401
1600533608;1103402
1600533661;1103404
1600533714;1103405
1600533766;1103407
1600533819;1103408
1600533872;1103409
1600533925;1103410
1600533978;1103412
1600534031;1103413
1600534084;1103414
1600534137;1103415
1600534190;1103416
1600534242;1103417
1600534295;1103418
1600534348;1103419
1600534401;1103420
1600534454;1103421
1600534507;1103422
1600534560;1103423
1600534613;1103424
1600534665;1103425
1600534718;1103426
1600534771;1103427
1600534824;1103428
1600534877;1103429
1600534930;1103430
1600534983;1103431
1600535036;1103432
1600535089;1103433
1600535141;1103434
1600535194;1103435
1600535247;1103436
1600535300;1103437
1600535353;1103438
1600535406;1103439
1600535459;1103440
1600535512;1103441
1600535565;1103442
1600535617;1103443
1600535670;1103444
1600535723;1103445
1600535776;1103446
1600535829;1103447
1600535882;1103449
1600535935;1103450
1600535988;1103451
1600536040;1103452
1600536093;1103453
1600536146;1103454
1600536199;1103455
1600536252;1103456
1600536305;1103457
1600536358;1103458
1600536411;1103459
1600536464;1103460
1600536516;1103461
1600536569;1103462
1600536622;1103463
1600536675;1103464
1600536728;1103465
1600536781;1103466
1600536834;1103467
1600536887;1103469
1600536939;1103470
1600536992;1103471
1600537045;1103472
1600537098;1103473
1600537151;1103475
1600537204;1103476
1600537257;1103477
1600537310;1103478
1600537362;1103479
1600537415;1103480
1600537468;1103482
1600537521;1103483
1600537574;1103484
1600537627;1103486
1600537680;1103487
1600537733;1103489
1600537786;1103490
1600537838;1103491
1600537891;1103492
1600537944;1103493
1600537997;1103494
1600538050;1103495
1600538103;1103496
1600538156;1103497
1600538209;1103498
1600538261;1103499
1600538314;1103500
1600538367;1103501
1600538420;1103502
1600538473;1103503
1600538526;1103505
1600538579;1103506
1600538632;1103507
1600538685;1103508
1600538737;1103509
1600538790;1103510
1600538843;1103511
1600538896;1103512
1600538949;1103514
1600539002;1103515
1600539055;1103516
1600539108;1103517
1600539160;1103518
1600539213;1103519
1600539266;1103520
1600539319;1103521
1600539372;1103522
1600539425;1103523
1600539478;1103524
1600539531;1103527
1600539583;1103528
1600539636;1103529
1600539689;1103530
1600539742;1103531
1600539795;1103532
1600539848;1103533
1600539901;1103534
1600539954;1103535
1600540006;1103536
1600540059;1103537
1600540112;1103538
1600540165;1103539
1600540218;1103540
1600540271;1103541
1600540324;1103544
1600540377;1103545
1600540430;1103546
1600540482;1103547
1600540535;1103548
1600540588;1103549
1600540641;1103551
1600540694;1103552
1600540747;1103553
1600540800;1103554
1600540853;1103555
1600540905;1103556
1600540958;1103557
1600541011;1103558
1600541064;1103560
1600541117;1103561
1600541170;1103562
1600541223;1103563
1600541276;1103564
1600541328;1103565
1600541381;1103566
1600541434;1103567
1600541487;1103568
1600541540;1103569
1600541593;1103570
1600541646;1103571
1600541699;1103572
1600541751;1103573
1600541804;1103574
1600541857;1103575
1600541910;1103576
1600541963;1103577
1600542016;1103579
1600542069;1103580
1600542122;1103581
1600542174;1103582
1600542227;1103583
1600542280;1103584
1600542333;1103585
1600542386;1103586
1600542439;1103587
1600542492;1103589
1600542545;1103590
1600542597;1103591
1600542650;1103592
1600542703;1103593
1600542756;1103594
1600542809;1103595
1600542862;1103596
1600542915;1103597
1600542968;1103598
1600543020;1103599
1600543073;1103600
1600543126;1103601
1600543179;1103602
1600543232;1103603
1600543285;1103604
1600543338;1103605
1600543391;1103606
1600543443;1103607
1600543496;1103608
1600543549;1103610
1600543602;1103612
1600543655;1103613
1600543708;1103614
1600543761;1103615
1600543814;1103616
1600543866;1103617
1600543919;1103618
1600543972;1103619
1600544025;1103620
1600544078;1103621
1600544131;1103622
1600544184;1103623
1600544237;1103624
1600544289;1103625
1600544342;1103626
1600544395;1103627
1600544448;1103628
1600544501;1103629
1600544554;1103630
1600544607;1103631
1600544660;1103632
1600544712;1103633
1600544765;1103634
1600544818;1103635
1600544871;1103636
1600544924;1103638
1600544977;1103639
1600545030;1103640
1600545083;1103641
1600545135;1103642
1600545188;1103643
1600545241;1103644
1600545294;1103645
1600545347;1103646
1600545400;1103647
1600545453;1103648
1600545506;1103649
1600545558;1103650
1600545611;1103651
1600545664;1103652
1600545717;1103653
1600545770;1103654
1600545823;1103656
1600545876;1103657
1600545929;1103658
1600545981;1103659
1600546034;1103660
1600546087;1103662
1600546140;1103663
1600546193;1103664
1600546246;1103665
1600546299;1103666
1600546352;1103667
1600546404;1103668
1600546457;1103669
1600546510;1103670
1600546563;1103671
1600546616;1103672
1600546669;1103673
1600546722;1103674
1600546775;1103675
1600546827;1103676
1600546880;1103677
1600546933;1103678
1600546986;1103679
1600547039;1103680
1600547092;1103681
1600547145;1103682
1600547197;1103683
1600547250;1103684
1600547303;1103685
1600547356;1103686
1600547409;1103687
1600547462;1103688
1600547515;1103689
1600547568;1103690
1600547620;1103691
1600547673;1103692
1600547726;1103693
1600547779;1103694
1600547832;1103695
1600547885;1103696
1600547938;1103697
1600547991;1103698
1600548043;1103699
1600548096;1103700
1600548149;1103702
1600548202;1103703
1600548255;1103705
1600548308;1103706
1600548361;1103707
1600548414;1103708
1600548466;1103709
1600548519;1103710
1600548572;1103711
1600548625;1103713
1600548678;1103714
1600548731;1103715
1600548784;1103717
1600548836;1103718
1600548889;1103719
1600548942;1103720
1600548995;1103721
1600549048;1103722
1600549101;1103723
1600549154;1103724
1600549207;1103725
1600549259;1103726
1600549312;1103727
1600549365;1103728
1600549418;1103729
1600549471;1103730
1600549524;1103731
1600549577;1103732
1600549630;1103733
1600549682;1103734
1600549735;1103735
1600549788;1103738
1600549841;1103739
1600549894;1103740
1600549947;1103741
1600550000;1103742
1600550052;1103743
1600550105;1103744
1600550158;1103745
1600550211;1103746
1600550264;1103747
1600550317;1103748
1600550370;1103749
1600550423;1103751
1600550475;1103752
1600550528;1103753
1600550581;1103754
1600550634;1103755
1600550687;1103756
1600550740;1103757
1600550793;1103758
1600550845;1103759
1600550898;1103760
1600550951;1103761
1600551004;1103762
1600551057;1103763
1600551110;1103764
1600551163;1103765
1600551216;1103766
1600551268;1103767
1600551321;1103768
1600551374;1103769
1600551427;1103770
1600551480;1103772
1600551533;1103773
1600551586;1103774
1600551638;1103775
1600551691;1103776
1600551744;1103777
1600551797;1103778
1600551850;1103779
1600551903;1103780
1600551956;1103781
1600552009;1103782
1600552061;1103783
1600552114;1103784
1600552167;1103785
1600552220;1103786
1600552273;1103788
1600552326;1103789
1600552379;1103790
1600552431;1103791
1600552484;1103792
1600552537;1103793
1600552590;1103794
1600552643;1103795
1600552696;1103796
